#FORMAT=WebAnno TSV 3.3


#Text=European finance ministers at the G-20 meeting which opened Saturday, November 20th, are expected to discuss the current exchange rate of the euro vs. the dollar.
1-1	0-8	European	
1-2	9-16	finance	
1-3	17-26	ministers	
1-4	27-29	at	
1-5	30-33	the	
1-6	34-35	G	
1-7	35-36	-	
1-8	36-38	20	
1-9	39-46	meeting	
1-10	47-52	which	
1-11	53-59	opened	
1-12	60-68	Saturday	
1-13	68-69	,	
1-14	70-78	November	
1-15	79-83	20th	
1-16	83-84	,	
1-17	85-88	are	
1-18	89-97	expected	
1-19	98-100	to	
1-20	101-108	discuss	
1-21	109-112	the	
1-22	113-120	current	
1-23	121-129	exchange	
1-24	130-134	rate	
1-25	135-137	of	
1-26	138-141	the	
1-27	142-146	euro	
1-28	147-149	vs	
1-29	149-150	.	
1-30	151-154	the	
1-31	155-161	dollar	
1-32	161-162	.	

#Text=The euro is currently trading high against the dollar, so that it takes around $1.34 (as of December 4, 2004) to buy one euro.
2-1	163-166	The	
2-2	167-171	euro	
2-3	172-174	is	
2-4	175-184	currently	
2-5	185-192	trading	
2-6	193-197	high	
2-7	198-205	against	
2-8	206-209	the	
2-9	210-216	dollar	
2-10	216-217	,	
2-11	218-220	so	
2-12	221-225	that	
2-13	226-228	it	
2-14	229-234	takes	
2-15	235-241	around	
2-16	242-247	$1.34	
2-17	248-249	(	
2-18	249-251	as	
2-19	252-254	of	
2-20	255-263	December	
2-21	264-265	4	
2-22	265-266	,	
2-23	267-271	2004	
2-24	271-272	)	
2-25	273-275	to	
2-26	276-279	buy	
2-27	280-283	one	
2-28	284-288	euro	
2-29	288-289	.	

#Text=This has the effect of making exports from Europe to the USA more expensive, increasing the likelihood that US consumers will buy from a non-EU country.
3-1	290-294	This	
3-2	295-298	has	
3-3	299-302	the	
3-4	303-309	effect	
3-5	310-312	of	
3-6	313-319	making	
3-7	320-327	exports	
3-8	328-332	from	
3-9	333-339	Europe	
3-10	340-342	to	
3-11	343-346	the	
3-12	347-350	USA	
3-13	351-355	more	
3-14	356-365	expensive	
3-15	365-366	,	
3-16	367-377	increasing	
3-17	378-381	the	
3-18	382-392	likelihood	
3-19	393-397	that	
3-20	398-400	US	
3-21	401-410	consumers	
3-22	411-415	will	
3-23	416-419	buy	
3-24	420-424	from	
3-25	425-426	a	
3-26	427-433	non-EU	
3-27	434-441	country	
3-28	441-442	.	

#Text=The exchange rate is set by the currency markets, although it is heavily influenced by the current account status (ie. the balance of trade between countries).
4-1	443-446	The	
4-2	447-455	exchange	
4-3	456-460	rate	
4-4	461-463	is	
4-5	464-467	set	
4-6	468-470	by	
4-7	471-474	the	
4-8	475-483	currency	
4-9	484-491	markets	
4-10	491-492	,	
4-11	493-501	although	
4-12	502-504	it	
4-13	505-507	is	
4-14	508-515	heavily	
4-15	516-526	influenced	
4-16	527-529	by	
4-17	530-533	the	
4-18	534-541	current	
4-19	542-549	account	
4-20	550-556	status	
4-21	557-558	(	
4-22	558-560	ie	
4-23	560-561	.	
4-24	562-565	the	
4-25	566-573	balance	
4-26	574-576	of	
4-27	577-582	trade	
4-28	583-590	between	
4-29	591-600	countries	
4-30	600-601	)	
4-31	601-602	.	

