#FORMAT=WebAnno TSV 3.3


#Text=The nineteen member nations of the Paris Club have agreed to forgive 80 percent of Iraq's debt, reports the Reuters news service.
1-1	0-3	The	
1-2	4-12	nineteen	
1-3	13-19	member	
1-4	20-27	nations	
1-5	28-30	of	
1-6	31-34	the	
1-7	35-40	Paris	
1-8	41-45	Club	
1-9	46-50	have	
1-10	51-57	agreed	
1-11	58-60	to	
1-12	61-68	forgive	
1-13	69-71	80	
1-14	72-79	percent	
1-15	80-82	of	
1-16	83-89	Iraq's	
1-17	90-94	debt	
1-18	94-95	,	
1-19	96-103	reports	
1-20	104-107	the	
1-21	108-115	Reuters	
1-22	116-120	news	
1-23	121-128	service	
1-24	128-129	.	

#Text=The plan will reduce Iraq's total debt to the member nations to $7.8 billion, from the original $38.9 billion, over a period of four years.
2-1	130-133	The	
2-2	134-138	plan	
2-3	139-143	will	
2-4	144-150	reduce	
2-5	151-157	Iraq's	
2-6	158-163	total	
2-7	164-168	debt	
2-8	169-171	to	
2-9	172-175	the	
2-10	176-182	member	
2-11	183-190	nations	
2-12	191-193	to	
2-13	194-198	$7.8	
2-14	199-206	billion	
2-15	206-207	,	
2-16	208-212	from	
2-17	213-216	the	
2-18	217-225	original	
2-19	226-231	$38.9	
2-20	232-239	billion	
2-21	239-240	,	
2-22	241-245	over	
2-23	246-247	a	
2-24	248-254	period	
2-25	255-257	of	
2-26	258-262	four	
2-27	263-268	years	
2-28	268-269	.	

#Text=The three-phase plan approved by the creditors calls for an immediate cancellation of 30 percent of Iraq's current debt, which will be followed by another 30 percent in 2005 upon approval of an economic program for the nation by the International Monetary Fund and 20 percent in 2008 after an evaluation of the effectiveness of the program.
3-1	271-274	The	
3-2	275-286	three-phase	
3-3	287-291	plan	
3-4	292-300	approved	
3-5	301-303	by	
3-6	304-307	the	
3-7	308-317	creditors	
3-8	318-323	calls	
3-9	324-327	for	
3-10	328-330	an	
3-11	331-340	immediate	
3-12	341-353	cancellation	
3-13	354-356	of	
3-14	357-359	30	
3-15	360-367	percent	
3-16	368-370	of	
3-17	371-377	Iraq's	
3-18	378-385	current	
3-19	386-390	debt	
3-20	390-391	,	
3-21	392-397	which	
3-22	398-402	will	
3-23	403-405	be	
3-24	406-414	followed	
3-25	415-417	by	
3-26	418-425	another	
3-27	426-428	30	
3-28	429-436	percent	
3-29	437-439	in	
3-30	440-444	2005	
3-31	445-449	upon	
3-32	450-458	approval	
3-33	459-461	of	
3-34	462-464	an	
3-35	465-473	economic	
3-36	474-481	program	
3-37	482-485	for	
3-38	486-489	the	
3-39	490-496	nation	
3-40	497-499	by	
3-41	500-503	the	
3-42	504-517	International	
3-43	518-526	Monetary	
3-44	527-531	Fund	
3-45	532-535	and	
3-46	536-538	20	
3-47	539-546	percent	
3-48	547-549	in	
3-49	550-554	2008	
3-50	555-560	after	
3-51	561-563	an	
3-52	564-574	evaluation	
3-53	575-577	of	
3-54	578-581	the	
3-55	582-595	effectiveness	
3-56	596-598	of	
3-57	599-602	the	
3-58	603-610	program	
3-59	610-611	.	

#Text=Adel Abdul Mahdi, Iraq's Finance Minister, said that the deal was "historic".
4-1	613-617	Adel	
4-2	618-623	Abdul	
4-3	624-629	Mahdi	
4-4	629-630	,	
4-5	631-637	Iraq's	
4-6	638-645	Finance	
4-7	646-654	Minister	
