#FORMAT=WebAnno TSV 3.3


#Text=U.S. soldiers fighting in Mosul, Iraq discovered up to twelve beheaded bodies in the western part of the city, the New York Times has reported.
1-1	0-3	U.S	
1-2	3-4	.	
1-3	5-13	soldiers	
1-4	14-22	fighting	
1-5	23-25	in	
1-6	26-31	Mosul	
1-7	31-32	,	
1-8	33-37	Iraq	
1-9	38-48	discovered	
1-10	49-51	up	
1-11	52-54	to	
1-12	55-61	twelve	
1-13	62-70	beheaded	
1-14	71-77	bodies	
1-15	78-80	in	
1-16	81-84	the	
1-17	85-92	western	
1-18	93-97	part	
1-19	98-100	of	
1-20	101-104	the	
1-21	105-109	city	
1-22	109-110	,	
1-23	111-114	the	
1-24	115-118	New	
1-25	119-123	York	
1-26	124-129	Times	
1-27	130-133	has	
1-28	134-142	reported	
1-29	142-143	.	

#Text=The bodies are believed to be those of Iraqi soldiers killed for assisting U.S. forces in eliminating local resistance; however, no identification has been made.
2-1	144-147	The	
2-2	148-154	bodies	
2-3	155-158	are	
2-4	159-167	believed	
2-5	168-170	to	
2-6	171-173	be	
2-7	174-179	those	
2-8	180-182	of	
2-9	183-188	Iraqi	
2-10	189-197	soldiers	
2-11	198-204	killed	
2-12	205-208	for	
2-13	209-218	assisting	
2-14	219-222	U.S	
2-15	222-223	.	
2-16	224-230	forces	
2-17	231-233	in	
2-18	234-245	eliminating	
2-19	246-251	local	
2-20	252-262	resistance	
2-21	262-263	;	
2-22	264-271	however	
2-23	271-272	,	
2-24	273-275	no	
2-25	276-290	identification	
2-26	291-294	has	
2-27	295-299	been	
2-28	300-304	made	
2-29	304-305	.	

#Text=The bodies were found after a Jordanian named Abu Musab al-Zarqawi made an Internet posting in which he claimed that two Iraqi National Guard officers had been publicly decapitated in Mosul.
3-1	307-310	The	
3-2	311-317	bodies	
3-3	318-322	were	
3-4	323-328	found	
3-5	329-334	after	
3-6	335-336	a	
3-7	337-346	Jordanian	
3-8	347-352	named	
3-9	353-356	Abu	
3-10	357-362	Musab	
3-11	363-373	al-Zarqawi	
3-12	374-378	made	
3-13	379-381	an	
3-14	382-390	Internet	
3-15	391-398	posting	
3-16	399-401	in	
3-17	402-407	which	
3-18	408-410	he	
3-19	411-418	claimed	
3-20	419-423	that	
3-21	424-427	two	
3-22	428-433	Iraqi	
3-23	434-442	National	
3-24	443-448	Guard	
3-25	449-457	officers	
3-26	458-461	had	
3-27	462-466	been	
3-28	467-475	publicly	
3-29	476-487	decapitated	
3-30	488-490	in	
3-31	491-496	Mosul	
3-32	496-497	.	

#Text=A local businessman, Senan Shukri, claims to have witnessed the executions, stating that all onlookers had been warned that if they moved or otherwise disturbed the bodies they, too, would be beheaded.
4-1	498-499	A	
4-2	500-505	local	
4-3	506-517	businessman	
4-4	517-518	,	
4-5	519-524	Senan	
4-6	525-531	Shukri	
4-7	531-532	,	
4-8	533-539	claims	
4-9	540-542	to	
4-10	543-547	have	
4-11	548-557	witnessed	
4-12	558-561	the	
4-13	562-572	executions	
4-14	572-573	,	
4-15	574-581	stating	
4-16	582-586	that	
4-17	587-590	all	
4-18	591-600	onlookers	
4-19	601-604	had	
4-20	605-609	been	
4-21	610-616	warned	
4-22	617-621	that	
4-23	622-624	if	
4-24	625-629	they	
4-25	630-635	moved	
4-26	636-638	or	
4-27	639-648	otherwise	
4-28	649-658	disturbed	
4-29	659-662	the	
4-30	663-669	bodies	
4-31	670-674	they	
4-32	674-675	,	
4-33	676-679	too	
4-34	679-680	,	
4-35	681-686	would	
4-36	687-689	be	
4-37	690-698	beheaded	
4-38	698-699	.	

#Text=According to Lt.
5-1	701-710	According	
5-2	711-713	to	
5-3	714-716	Lt	
5-4	716-717	.	

#Text=Col.
6-1	718-721	Col	
6-2	721-722	.	

#Text=Erik Kurilla of the 24th Infantry Regiment, high-ranking officials in the Iraqi National Guard have been notified of the claimed beheadings; he states, however, that they have been unable to determine if any of their officers were missing, pointing out that many were on leave and thus difficult to track down in any circumstance.
7-1	723-727	Erik	
7-2	728-735	Kurilla	
7-3	736-738	of	
7-4	739-742	the	
7-5	743-747	24th	
7-6	748-756	Infantry	
7-7	757-765	Regiment	
7-8	765-766	,	
7-9	767-779	high-ranking	
7-10	780-789	officials	
7-11	790-792	in	
7-12	793-796	the	
7-13	797-802	Iraqi	
7-14	803-811	National	
7-15	812-817	Guard	
7-16	818-822	have	
7-17	823-827	been	
7-18	828-836	notified	
7-19	837-839	of	
7-20	840-843	the	
7-21	844-851	claimed	
7-22	852-862	beheadings	
7-23	862-863	;	
7-24	864-866	he	
7-25	867-873	states	
7-26	873-874	,	
7-27	875-882	however	
7-28	882-883	,	
7-29	884-888	that	
7-30	889-893	they	
7-31	894-898	have	
7-32	899-903	been	
7-33	904-910	unable	
7-34	911-913	to	
7-35	914-923	determine	
7-36	924-926	if	
7-37	927-930	any	
7-38	931-933	of	
7-39	934-939	their	
7-40	940-948	officers	
7-41	949-953	were	
7-42	954-961	missing	
7-43	961-962	,	
7-44	963-971	pointing	
7-45	972-975	out	
7-46	976-980	that	
7-47	981-985	many	
7-48	986-990	were	
7-49	991-993	on	
7-50	994-999	leave	
7-51	1000-1003	and	
7-52	1004-1008	thus	
7-53	1009-1018	difficult	
7-54	1019-1021	to	
7-55	1022-1027	track	
7-56	1028-1032	down	
7-57	1033-1035	in	
7-58	1036-1039	any	
7-59	1040-1052	circumstance	
7-60	1052-1053	.	

#Text=The bodies have not yet been removed by U.S. troops for fear that they might trigger booby-trapped explosives.
8-1	1055-1058	The	
8-2	1059-1065	bodies	
8-3	1066-1070	have	
8-4	1071-1074	not	
8-5	1075-1078	yet	
8-6	1079-1083	been	
8-7	1084-1091	removed	
8-8	1092-1094	by	
8-9	1095-1098	U.S	
8-10	1098-1099	.	
8-11	1100-1106	troops	
8-12	1107-1110	for	
8-13	1111-1115	fear	
8-14	1116-1120	that	
8-15	1121-1125	they	
8-16	1126-1131	might	
8-17	1132-1139	trigger	
8-18	1140-1153	booby-trapped	
8-19	1154-1164	explosives	
8-20	1164-1165	.	
