#FORMAT=WebAnno TSV 3.3


#Text=Ukraine's supreme court has banned publication of election results due to possible election fraud.
1-1	0-9	Ukraine's	
1-2	10-17	supreme	
1-3	18-23	court	
1-4	24-27	has	
1-5	28-34	banned	
1-6	35-46	publication	
1-7	47-49	of	
1-8	50-58	election	
1-9	59-66	results	
1-10	67-70	due	
1-11	71-73	to	
1-12	74-82	possible	
1-13	83-91	election	
1-14	92-97	fraud	
1-15	97-98	.	

#Text=As the court announced its decision Ukraine's opposition leader Viktor Yushchenko spoke to thousands of his supporters telling them that "This was only the beginning".
2-1	99-101	As	
2-2	102-105	the	
2-3	106-111	court	
2-4	112-121	announced	
2-5	122-125	its	
2-6	126-134	decision	
2-7	135-144	Ukraine's	
2-8	145-155	opposition	
2-9	156-162	leader	
2-10	163-169	Viktor	
2-11	170-180	Yushchenko	
2-12	181-186	spoke	
2-13	187-189	to	
2-14	190-199	thousands	
2-15	200-202	of	
2-16	203-206	his	
2-17	207-217	supporters	
2-18	218-225	telling	
2-19	226-230	them	
2-20	231-235	that	
2-21	236-237	"	
2-22	237-241	This	
2-23	242-245	was	
2-24	246-250	only	
2-25	251-254	the	
2-26	255-264	beginning	
2-27	264-265	"	
2-28	265-266	.	

#Text=According to Interfax, the Ukrainian Supreme Court will resume its investigation of this issue on Monday.
3-1	268-277	According	
3-2	278-280	to	
3-3	281-289	Interfax	
3-4	289-290	,	
3-5	291-294	the	
3-6	295-304	Ukrainian	
3-7	305-312	Supreme	
3-8	313-318	Court	
3-9	319-323	will	
3-10	324-330	resume	
3-11	331-334	its	
3-12	335-348	investigation	
3-13	349-351	of	
3-14	352-356	this	
3-15	357-362	issue	
3-16	363-365	on	
3-17	366-372	Monday	
3-18	372-373	.	

#Text=While the decision was being made, reports were released stating that the foreign policy chief for the European Union, Javier Solana, will visit the country in order to meet with the central figures in this crisis.
4-1	374-379	While	
4-2	380-383	the	
4-3	384-392	decision	
4-4	393-396	was	
4-5	397-402	being	
4-6	403-407	made	
4-7	407-408	,	
4-8	409-416	reports	
4-9	417-421	were	
4-10	422-430	released	
4-11	431-438	stating	
4-12	439-443	that	
4-13	444-447	the	
4-14	448-455	foreign	
4-15	456-462	policy	
4-16	463-468	chief	
4-17	469-472	for	
4-18	473-476	the	
4-19	477-485	European	
4-20	486-491	Union	
4-21	491-492	,	
4-22	493-499	Javier	
4-23	500-506	Solana	
4-24	506-507	,	
4-25	508-512	will	
4-26	513-518	visit	
4-27	519-522	the	
4-28	523-530	country	
4-29	531-533	in	
4-30	534-539	order	
4-31	540-542	to	
4-32	543-547	meet	
4-33	548-552	with	
4-34	553-556	the	
4-35	557-564	central	
4-36	565-572	figures	
4-37	573-575	in	
4-38	576-580	this	
4-39	581-587	crisis	
4-40	587-588	.	
